KEYWORD:INFOSEC
836	3111247642         2	0.00	0.00
837	337912843          3	0.00	0.00
838	37942286           3	0.00	0.00
839	7975952            8	0.00	0.00
840	3230131219         10	0.00	0.00
841	100815893          2	0.00	0.00
842	90670105           18	0.00	0.00
843	1213498394         2	0.00	0.00
844	280671271          3	0.00	0.00
845	41260072           2	0.00	0.00
846	98731049           3	0.00	0.00
847	337024045          7	0.00	0.00
848	18150446           3	0.00	0.00
849	2299269981         2	0.00	0.00
850	410219569          11	0.00	0.00
851	2306491448         4	0.00	0.00
852	1285592126         5	0.00	0.00
853	15475776           9	0.00	0.00
854	19160553           2	0.00	0.00
855	416646214          2	0.00	0.00
856	2235655244         2	0.00	0.00
857	123692113          8	0.00	0.00
858	17867860           2	0.00	0.00
859	4055301214         3	0.00	0.00
860	30651485           2	0.00	0.00
861	286868576          9	0.00	0.00
862	3433210978         4	0.00	0.00
863	14225595           7	0.00	0.00
864	20231269           7	0.00	0.00
865	1855349863         2	0.00	0.00
866	18842736           8	0.00	0.00
867	1672782961         2	0.00	0.00
868	423806071          4	0.00	0.00
869	158794873          3	0.00	0.00
870	1665049724         2	0.00	0.00
871	96867459           4	0.00	0.00
872	55473284           2	0.00	0.00
873	2393814149         3	0.00	0.00
874	21329033           3	0.00	0.00
875	1198777879         2	0.00	0.00
876	279513282          7	0.00	0.00
877	79197327           4	0.00	0.00
878	811091089          7	0.00	0.00
879	2474642263         4	0.00	0.00
880	1657500823         4	0.00	0.00
881	30131354           2	0.00	0.00
882	176407708          6	0.00	0.00
883	628298914          3	0.00	0.00
884	3166958767         3	0.00	0.00
885	18187440           12	0.00	0.00
886	339795130          2	0.00	0.00
887	2844103864         10	0.00	0.00
888	4081829052         4	0.00	0.00
889	12482762           2	0.00	0.00
890	21111999           3	0.00	0.00
891	823440576          12	0.00	0.00
892	179815618          2	0.00	0.00
893	28918980           4	0.00	0.00
894	2589541577         3	0.00	0.00
895	2777462912         2	0.00	0.00
896	85107575           4	0.00	0.00
897	311844470          3	0.00	0.00
898	619455696          3	0.00	0.00
899	238281938          4	0.00	0.00
900	9159892            2	0.00	0.00
901	16499925           2	0.00	0.00
902	3387241337         2	0.00	0.00
903	2996821037         4	0.00	0.00
904	148104416          2	0.00	0.00
905	704451812          3	0.00	0.00
906	64167462           2	0.00	0.00
907	15508710           4	0.00	0.00
908	384916348          6	0.00	0.00
909	37233899           6	0.00	0.00
910	169141487          6	0.00	0.00
911	91411696           26	0.00	0.00
912	197043752          7	0.00	0.00
913	3351975155         3	0.00	0.00
914	1528489207         2	0.00	0.00
915	11687162           7	0.00	0.00
916	610977019          6	0.00	0.00
917	196551932          3	0.00	0.00
918	201356541          3	0.00	0.00
919	142378238          12	0.00	0.00
920	2872382722         2	0.00	0.00
921	572085507          2	0.00	0.00
922	3891197189         2	0.00	0.00
923	18826503           3	0.00	0.00
924	3158107401         6	0.00	0.00
925	235559477          4	0.00	0.00
926	19789079           2	0.00	0.00
927	794705455          3	0.00	0.00
928	2281788703         5	0.00	0.00
929	172545314          20	0.00	0.00
930	203224358          7	0.00	0.00
931	23065897           3	0.00	0.00
932	370881838          2	0.00	0.00
933	18740529           3	0.00	0.00
934	270112056          6	0.00	0.00
935	28407101           5	0.00	0.00
936	1375675711         3	0.00	0.00
937	3368849687         2	0.00	0.00
938	15119687           4	0.00	0.00
939	135165256          2	0.00	0.00
940	59057485           101	0.00	0.00
941	620668243          3	0.00	0.00
942	2975495510         2	0.00	0.00
943	235619674          4	0.00	0.00
944	22693213           2	0.00	0.00
945	19026149           9	0.00	0.00
946	367629666          6	0.00	0.00
947	19039590           8	0.00	0.00
948	1384867182         3	0.00	0.00
949	4272657142         4	0.00	0.00
950	25605494           3	0.00	0.00
951	19772792           6	0.00	0.00
952	186721658          3	0.00	0.00
953	908670332          12	0.00	0.00
954	292832637          2	0.00	0.00
955	3363853694         18	0.00	0.00
956	311489921          14	0.00	0.00
957	16364936           3	0.00	0.00
958	3147928969         4	0.00	0.00
959	1565361547         6	0.00	0.00
960	38208912           2	0.00	0.00
961	273732504          4	0.00	0.00
962	17401234           9	0.00	0.00
963	2425836948         5	0.00	0.00
964	47568277           7	0.00	0.00
965	28968343           5	0.00	0.00
966	36799898           2	0.00	0.00
967	1920303343         3	0.00	0.00
968	2313663902         5	0.00	0.00
969	14390690           3	0.00	0.00
970	18552230           2	0.00	0.00
971	24714141           3	0.00	0.00
972	1452873140         2	0.00	0.00
973	2179933621         3	0.00	0.00
974	335623608          2	0.00	0.00
975	42046909           4	0.00	0.00
976	64677310           5	0.00	0.00
977	1125690272         9	0.00	0.00
978	15521218           7	0.00	0.00
979	2171446730         2	0.00	0.00
980	17675729           2	0.00	0.00
981	16598483           3	0.00	0.00
982	18408919           4	0.00	0.00
983	1048937946         2	0.00	0.00
984	2939651550         5	0.00	0.00
985	51529186           2	0.00	0.00
986	22722023           6	0.00	0.00
987	14415338           5	0.00	0.00
988	2340111852         2	0.00	0.00
989	4614850037         4	0.00	0.00
990	519599606          4	0.00	0.00
991	3796674040         7	0.00	0.00
992	2848209353         4	0.00	0.00
993	274470400          6	0.00	0.00
994	2253477378         3	0.00	0.00
995	2964497923         5	0.00	0.00
996	220345863          4	0.00	0.00
997	469807367          3	0.00	0.00
998	3239925262         6	0.00	0.00
999	98924629           6	0.00	0.00
1000	3738523160         5	0.00	0.00
1001	17544730           2	0.00	0.00
1002	4071390977         3	0.00	0.00
1003	2210883103         4	0.00	0.00
1004	67700256           2	0.00	0.00
1005	1483245091         7	0.00	0.00
1006	809264678          4	0.00	0.00
1007	1668986407         2	0.00	0.00
1008	3104925224         10	0.00	0.00
1009	263243305          6	0.00	0.00
1010	2364151338         2	0.00	0.00
1011	77320279           3	0.00	0.00
1012	20256309           5	0.00	0.00
1013	23336502           3	0.00	0.00
1014	3192067642         2	0.00	0.00
1015	16049723           2	0.00	0.00
1016	918107708          3	0.00	0.00
1017	3123025469         2	0.00	0.00
1018	278193727          3	0.00	0.00
1019	14964289           2	0.00	0.00
1020	2826303042         4	0.00	0.00
1021	342771269          4	0.00	0.00
1022	1913783881         3	0.00	0.00
1023	93513305           3	0.00	0.00
1024	50394715           12	0.00	0.00
1025	1703908958         5	0.00	0.00
1026	139642469          2	0.00	0.00
1027	404809312          4	0.00	0.00
1028	33474147           2	0.00	0.00
1029	205227620          4	0.00	0.00
1030	107181669          3	0.00	0.00
1031	2883843686         3	0.00	0.00
1032	3282695784         2	0.00	0.00
1033	155976504          3	0.00	0.00
1034	39048808           2	0.00	0.00
1035	27035250           2	0.00	0.00
1036	250332794          3	0.00	0.00
1037	135190139          9	0.00	0.00
1038	1553491580         13	0.00	0.00
1039	2516444018         8	0.00	0.00
1040	242071171          6	0.00	0.00
1041	90715784           5	0.00	0.00
1042	49131799           6	0.00	0.00
1043	33502860           3	0.00	0.00
1044	151733901          3	0.00	0.00
1045	3218740888         3	0.00	0.00
1046	18860590           4	0.00	0.00
1047	59950751           2	0.00	0.00
1048	50857636           2	0.00	0.00
1049	2250537926         5	0.00	0.00
1050	1914099366         6	0.00	0.00
1051	51885681           2	0.00	0.00
1052	2510931625         3	0.00	0.00
1053	1589040810         11	0.00	0.00
1054	849737390          9	0.00	0.00
1055	245921456          7	0.00	0.00
1056	2574612145         9	0.00	0.00
1057	1007867570         4	0.00	0.00
1058	242882163          4	0.00	0.00
1059	56174262           2	0.00	0.00
1060	3267298999         9	0.00	0.00
1061	60978874           2	0.00	0.00
1062	411322050          4	0.00	0.00
1063	146134724          13	0.00	0.00
1064	107046597          4	0.00	0.00
1065	49770785           3	0.00	0.00
1066	32454345           5	0.00	0.00
1067	292953752          2	0.00	0.00
1068	2677185484         2	0.00	0.00
1069	399169232          3	0.00	0.00
1070	1522927399         4	0.00	0.00
1071	2900494041         2	0.00	0.00
1072	211662560          3	0.00	0.00
1073	41035489           3	0.00	0.00
1074	347969254          2	0.00	0.00
1075	5867132            3	0.00	0.00
1076	15144685           4	0.00	0.00
1077	72394480           5	0.00	0.00
1078	32428328           2	0.00	0.00
1079	2375886578         5	0.00	0.00
1080	28866305           6	0.00	0.00
1081	108005122          9	0.00	0.00
1082	87471875           4	0.00	0.00
1083	2791786244         2	0.00	0.00
1084	3366504197         9	0.00	0.00
1085	292865810          4	0.00	0.00
1086	627918611          14	0.00	0.00
1087	369862421          2	0.00	0.00
1088	135956251          3	0.00	0.00
1089	95925210           3	0.00	0.00
1090	20272927           11	0.00	0.00
1091	2369849120         3	0.00	0.00
1092	2248931107         3	0.00	0.00
1093	2547967782         2	0.00	0.00
1094	19445543           5	0.00	0.00
1095	426506024          3	0.00	0.00
1096	160523912          7	0.00	0.00
1097	23361843           2	0.00	0.00
1098	3268523828         3	0.00	0.00
1099	16361270           3	0.00	0.00
1100	3074258744         3	0.00	0.00
1101	59545401           7	0.00	0.00
1102	267757375          3	0.00	0.00
1103	55695175           5	0.00	0.00
1104	56207177           4	0.00	0.00
1105	25798476           6	0.00	0.00
1106	4182262754         2	0.00	0.00
1107	535422798          2	0.00	0.00
1108	2207213396         2	0.00	0.00
1109	63035222           2	0.00	0.00
1110	14452568           2	0.00	0.00
1111	83803108           7	0.00	0.00
1112	3187898202         15	0.00	0.00
1113	1078105951         3	0.00	0.00
1114	244729697          4	0.00	0.00
1115	231167843          3	0.00	0.00
1116	110394342          7	0.00	0.00
1117	169498476          2	0.00	0.00
1118	67500235           3	0.00	0.00
1119	16013171           4	0.00	0.00
1120	2921895798         3	0.00	0.00
1121	54318967           2	0.00	0.00
1122	123893624          5	0.00	0.00
1123	250451834          2	0.00	0.00
1124	1486079870         4	0.00	0.00
1125	133789567          8	0.00	0.00
1126	82257794           2	0.00	0.00
1127	157738884          2	0.00	0.00
1128	15013767           2	0.00	0.00
1129	4708960138         3	0.00	0.00
1130	495063100          11	0.00	0.00
1131	3096544920         5	0.00	0.00
1132	480290706          3	0.00	0.00
1133	90027923           3	0.00	0.00
1134	1337444246         4	0.00	0.00
1135	213309340          2	0.00	0.00
1136	64804767           6	0.00	0.00
1137	169961377          3	0.00	0.00
1138	751533             5	0.00	0.00
1139	21424048           5	0.00	0.00
1140	99260338           3	0.00	0.00
1141	467969971          2	0.00	0.00
1142	940828602          7	0.00	0.00
1143	52524989           4	0.00	0.00
1144	3926050719         25	0.00	0.00
1145	40953724           4	0.00	0.00
1146	2830641103         18	0.00	0.00
1147	2598001656         2	0.00	0.00
1148	1097795540         4	0.00	0.00
1149	44146340           5	0.00	0.00
1150	28301275           7	0.00	0.00
1151	597747676          14	0.00	0.00
1152	1854126439         11	0.00	0.00
1153	33847273           6	0.00	0.00
1154	3254400679         5	0.00	0.00
1155	1618391378         2	0.00	0.00
1156	736472070          3	0.00	0.00
1157	529790960          4	0.00	0.00
1158	6424562            3	0.00	0.00
1159	177956851          2	0.00	0.00
1160	580065269          4	0.00	0.00
1161	2513426089         6	0.00	0.00
1162	46950392           13	0.00	0.00
1163	315185146          3	0.00	0.00
1164	2255898620         2	0.00	0.00
1165	17086462           3	0.00	0.00
1166	43571200           2	0.00	0.00
1167	474052610          4	0.00	0.00
1168	48699398           2	0.00	0.00
1169	625059847          2	0.00	0.00
1170	12007432           4	0.00	0.00
1171	1479403530         3	0.00	0.00
1172	239577100          4	0.00	0.00
1173	1977305101         5	0.00	0.00
1174	82970638           3	0.00	0.00
1175	20555437           2	0.00	0.00
1176	41797648           2	0.00	0.00
1177	620341271          7	0.00	0.00
1178	1366211671         15	0.00	0.00
1179	20056092           3	0.00	0.00
1180	1978902558         5	0.00	0.00
1181	1380083749         7	0.00	0.00
1182	2888734385         3	0.00	0.00
1183	74090541           4	0.00	0.00
1184	22906926           3	0.00	0.00
1185	20600882           2	0.00	0.00
1186	114563124          2	0.00	0.00
1187	2260625462         6	0.00	0.00
1188	16783417           4	0.00	0.00
1189	56551486           4	0.00	0.00
1190	518338623          7	0.00	0.00
1191	510805003          9	0.00	0.00
1192	29514081           4	0.00	0.00
1193	2627893322         10	0.00	0.00
1194	175122508          5	0.00	0.00
1195	90749008           6	0.00	0.00
1196	496574458          4	0.00	0.00
1197	35227730           3	0.00	0.00
1198	168351827          7	0.00	0.00
1199	41244757           3	0.00	0.00
1200	210995291          7	0.00	0.00
1201	18024546           6	0.00	0.00
1202	356550756          5	0.00	0.00
1203	3421612133         2	0.00	0.00
1204	574105704          5	0.00	0.00
1205	603928681          2	0.00	0.00
1206	174135403          5	0.00	0.00
1207	10082932           3	0.00	0.00
1208	17803380           3	0.00	0.00
1209	2829035637         2	0.00	0.00
1210	488720502          5	0.00	0.00
1211	149109780          10	0.00	0.00
1212	16148602           10	0.00	0.00
1213	69107391           2	0.00	0.00
1214	12679292           2	0.00	0.00
1215	3074865280         17	0.00	0.00
1216	19123904           3	0.00	0.00
1217	3653068932         4	0.00	0.00
1218	8861832            4	0.00	0.00
1219	26405002           5	0.00	0.00
1220	211363561          2	0.00	0.00
1221	213620877          6	0.00	0.00
1222	31271055           7	0.00	0.00
1223	2970572944         3	0.00	0.00
1224	221798767          2	0.00	0.00
1225	2917341345         10	0.00	0.00
1226	1385896110         4	0.00	0.00
1227	4473407663         2	0.00	0.00
1228	279812275          4	0.00	0.00
1229	789501139          7	0.00	0.00
1230	84953271           4	0.00	0.00
1231	97028282           2	0.00	0.00
1232	16586939           2	0.00	0.00
1233	119496394          5	0.00	0.00
1234	18843840           6	0.00	0.00
1235	1090750657         5	0.00	0.00
1236	214116546          2	0.00	0.00
1237	887969989          2	0.00	0.00
1238	590095393          6	0.00	0.00
1239	245975240          5	0.00	0.00
1240	17582282           7	0.00	0.00
1241	10443              2	0.00	0.00
1242	4682631372         8	0.00	0.00
1243	1529948365         2	0.00	0.00
1244	15662838           15	0.00	0.00
1245	294316248          7	0.00	0.00
1246	3130226906         2	0.00	0.00
1247	145062108          4	0.00	0.00
1248	88995536           2	0.00	0.00
1249	214583522          2	0.00	0.00
1250	22300902           3	0.00	0.00
1251	321976551          3	0.00	0.00
1252	3433628711         3	0.00	0.00
1253	793372909          21	0.00	0.00
1254	97171837           9	0.00	0.00
1255	22280436           6	0.00	0.00
1256	35203319           13	0.00	0.00
1257	91601150           4	0.00	0.00
1258	211089672          2	0.00	0.00
1259	20857218           8	0.00	0.00
1260	55253262           6	0.00	0.00
1261	3733539087         2	0.00	0.00
1262	112935313          3	0.00	0.00
1263	382576913          3	0.00	0.00
1264	177125656          5	0.00	0.00
1265	2830563612         3	0.00	0.00
1266	87398687           2	0.00	0.00
1267	20666354           6	0.00	0.00
1268	19695907           5	0.00	0.00
1269	298069399          2	0.00	0.00
1270	3312941353         5	0.00	0.00
1271	132733227          3	0.00	0.00
1272	66025772           3	0.00	0.00
1273	129125427          5	0.00	0.00
1274	135167635          2	0.00	0.00
1275	399878453          3	0.00	0.00
1276	2894399801         3	0.00	0.00
1277	15140152           3	0.00	0.00
1278	2305210080         7	0.00	0.00
1279	2664008004         3	0.00	0.00
1280	107351593          28	0.00	0.00
1281	972786866          6	0.00	0.00
1282	17869132           4	0.00	0.00
1283	89057613           2	0.00	0.00
1284	2917513553         6	0.00	0.00
1285	50211154           2	0.00	0.00
1286	37603669           7	0.00	0.00
1287	438688096          7	0.00	0.00
1288	2785040737         4	0.00	0.00
1289	135076195          2	0.00	0.00
1290	4135192935         10	0.00	0.00
1291	256657776          2	0.00	0.00
1292	97261937           3	0.00	0.00
1293	2713418814         4	0.00	0.00
1294	3251759479         3	0.00	0.00
1295	35731832           6	0.00	0.00
1296	16796735           4	0.00	0.00
1297	3328158077         6	0.00	0.00
1298	285433161          11	0.00	0.00
1299	212814209          3	0.00	0.00
1300	1535580554         5	0.00	0.00
1301	14883641           3	0.00	0.00
1302	2497104271         6	0.00	0.00
1303	1863182736         5	0.00	0.00
1304	2543544721         2	0.00	0.00
1305	2510072210         41	0.00	0.00
1306	142010771          2	0.00	0.00
1307	3330464153         5	0.00	0.00
1308	385292696          6	0.00	0.00
1309	702873             2	0.00	0.00
1310	201156321          3	0.00	0.00
1311	14690726           3	0.00	0.00
1312	44285642           3	0.00	0.00
1313	2884213161         5	0.00	0.00
1314	2818156970         2	0.00	0.00
1315	507251116          2	0.00	0.00
1316	347261357          11	0.00	0.00
1317	67836337           2	0.00	0.00
1318	17574322           4	0.00	0.00
1319	56998323           2	0.00	0.00
1320	29215157           2	0.00	0.00
1321	86458229           2	0.00	0.00
1322	46449055           3	0.00	0.00
1323	22927804           2	0.00	0.00
1324	49392714           5	0.00	0.00
1325	98941374           4	0.00	0.00
1326	1565051329         2	0.00	0.00
1327	18368962           2	0.00	0.00
1328	14662083           8	0.00	0.00
1329	383065846          2	0.00	0.00
1330	34204102           6	0.00	0.00
1331	2562779593         5	0.00	0.00
1332	17529294           8	0.00	0.00
1333	55605714           3	0.00	0.00
1334	87678713           4	0.00	0.00
1335	276789720          3	0.00	0.00
1336	864111066          17	0.00	0.00
1337	33700317           3	0.00	0.00
1338	1586862559         2	0.00	0.00
1339	22170080           14	0.00	0.00
1340	3533019617         5	0.00	0.00
1341	1878501            4	0.00	0.00
1342	68540904           3	0.00	0.00
1343	20494827           2	0.00	0.00
1344	3196176878         4	0.00	0.00
1345	1686575599         3	0.00	0.00
1346	14453232           2	0.00	0.00
1347	2785319409         2	0.00	0.00
1348	1305831925         6	0.00	0.00
1349	636639736          2	0.00	0.00
1350	3042241019         3	0.00	0.00
1351	7088642            2	0.00	0.00
1352	36741547           22	0.00	0.00
1353	14932486           3	0.00	0.00
1354	982428168          12	0.00	0.00
1355	350484908          4	0.00	0.00
1356	4032166413         6	0.00	0.00
1357	80693776           3	0.00	0.00
1358	150563345          2	0.00	0.00
1359	457095704          5	0.00	0.00
1360	17951262           9	0.00	0.00
1361	176130592          9	0.00	0.00
1362	1484470825         6	0.00	0.00
1363	2784045614         9	0.00	0.00
1364	753353821          3	0.00	0.00
1365	184435123          4	0.00	0.00
1366	14126174           2	0.00	0.00
1367	1617177145         12	0.00	0.00
1368	195852859          3	0.00	0.00
1369	1326217789         5	0.00	0.00
1370	1689887840         5	0.00	0.00
1371	14707266           3	0.00	0.00
1372	1107877460         4	0.00	0.00
1373	30579279           5	0.00	0.00
1374	773048150          2	0.00	0.00
1375	3346856533         3	0.00	0.00
1376	430983766          3	0.00	0.00
1377	14174808           4	0.00	0.00
1378	35228258           3	0.00	0.00
1379	4805249636         3	0.00	0.00
1380	473332327          3	0.00	0.00
1381	45279852           7	0.00	0.00
1382	2173110895         3	0.00	0.00
1383	25697384           4	0.00	0.00
1384	532445812          2	0.00	0.00
1385	3404155509         3	0.00	0.00
1386	2605960297         4	0.00	0.00
1387	2464701048         14	0.00	0.00
1388	2538089081         3	0.00	0.00
1389	33913779           4	0.00	0.00
1390	741358213          11	0.00	0.00
1391	71522953           5	0.00	0.00
1392	362727324          3	0.00	0.00
1393	1235610733         4	0.00	0.00
1394	505694866          3	0.00	0.00
1395	555854484          2	0.00	0.00
1396	55720601           2	0.00	0.00
1397	13081242           4	0.00	0.00
1398	38922908           6	0.00	0.00
1399	42818205           4	0.00	0.00
1400	839913888          6	0.00	0.00
1401	17332678           4	0.00	0.00
1402	196500134          3	0.00	0.00
1403	3505519275         3	0.00	0.00
1404	86424236           7	0.00	0.00
1405	46201948           3	0.00	0.00
1406	31422864           2	0.00	0.00
1407	17251443           2	0.00	0.00
1408	15108801           2	0.00	0.00
1409	2475489990         2	0.00	0.00
1410	324209356          26	0.00	0.00
1411	208557858          2	0.00	0.00
1412	481831632          3	0.00	0.00
1413	426576599          10	0.00	0.00
1414	1432959704         3	0.00	0.00
1415	14797531           5	0.00	0.00
1416	25877213           3	0.00	0.00
1417	136973026          3	0.00	0.00
1418	1600400100         2	0.00	0.00
1419	302361317          2	0.00	0.00
1420	3291881            5	0.00	0.00
1421	15731435           2	0.00	0.00
1422	15793246           2	0.00	0.00
1423	81943278           9	0.00	0.00
1424	16476911           4	0.00	0.00
1425	50110248           2	0.00	0.00
1426	91781876           3	0.00	0.00
1427	613972984          3	0.00	0.00
1428	3259665145         2	0.00	0.00
1429	36510458           2	0.00	0.00
1430	3434384128         17	0.00	0.00
1431	2845764363         2	0.00	0.00
1432	96994782           4	0.00	0.00
1433	15638074           3	0.00	0.00
1434	3238644504         2	0.00	0.00
1435	29793049           2	0.00	0.00
1436	253901600          7	0.00	0.00
1437	339003184          3	0.00	0.00
1438	3676019356         2	0.00	0.00
1439	18201379           2	0.00	0.00
1440	28796038           6	0.00	0.00
1441	1148996390         9	0.00	0.00
1442	58723111           10	0.00	0.00
1443	46512940           9	0.00	0.00
1444	508408285          11	0.00	0.00
1445	406727474          7	0.00	0.00
1446	3148611379         4	0.00	0.00
1447	4203436853         2	0.00	0.00
1448	95426356           6	0.00	0.00
1449	87182139           2	0.00	0.00
1450	76942141           4	0.00	0.00
1451	415187424          10	0.00	0.00
1452	198630213          4	0.00	0.00
1453	17767238           3	0.00	0.00
1454	2365390647         8	0.00	0.00
1455	38635047           2	0.00	0.00
1456	1477126993         3	0.00	0.00
1457	628681556          4	0.00	0.00
1458	83020636           3	0.00	0.00
1459	300718941          4	0.00	0.00
1460	2413402974         4	0.00	0.00
1461	1960958437         5	0.00	0.00
1462	2446531428         16	0.00	0.00
1463	1437768553         2	0.00	0.00
1464	15502186           2	0.00	0.00
1465	4213017453         2	0.00	0.00
1466	1182358387         2	0.00	0.00
1467	300919670          2	0.00	0.00
1468	106687352          4	0.00	0.00
1469	23333764           2	0.00	0.00
1470	2786356105         3	0.00	0.00
1471	16156052           9	0.00	0.00
1472	17341328           6	0.00	0.00
1473	163421074          3	0.00	0.00
1474	129248147          6	0.00	0.00
1475	2903542678         4	0.00	0.00
1476	56744860           6	0.00	0.00
1477	395522475          6	0.00	0.00
1478	4016728992         3	0.00	0.00
1479	1158429168         17	0.00	0.00
1480	44305322           4	0.00	0.00
1481	63490987           4	0.00	0.00
1482	48241587           2	0.00	0.00
1483	3044871094         5	0.00	0.00
1484	2926214071         2	0.00	0.00
1485	63871928           6	0.00	0.00
1486	6703252            3	0.00	0.00
1487	9677762            36	0.00	0.00
1488	41618373           3	0.00	0.00
1489	21126086           5	0.00	0.00
1490	26299335           2	0.00	0.00
1491	39726924           5	0.00	0.00
1492	14232524           6	0.00	0.00
1493	2503427234         4	0.00	0.00
1494	164666319          3	0.00	0.00
1495	1966885842         3	0.00	0.00
1496	582036437          3	0.00	0.00
1497	3013897184         6	0.00	0.00
1498	14363601           2	0.00	0.00
1499	2914732539         3	0.00	0.00
1500	919321574          14	0.00	0.00
1501	2831399913         2	0.00	0.00
1502	368970737          9	0.00	0.00
1503	24296977           3	0.00	0.00
1504	2306817014         4	0.00	0.00
1505	325696505          9	0.00	0.00
1506	3154750458         3	0.00	0.00
1507	1933141            8	0.00	0.00
1508	2595130368         8	0.00	0.00
1509	42007556           5	0.00	0.00
1510	1554306902         2	0.00	0.00
1511	14232582           6	0.00	0.00
1512	106044424          3	0.00	0.00
1513	563637257          4	0.00	0.00
1514	39685130           2	0.00	0.00
1515	578952208          4	0.00	0.00
1516	2414509075         2	0.00	0.00
1517	370730585          3	0.00	0.00
1518	84544535           3	0.00	0.00
1519	252685338          8	0.00	0.00
1520	120605723          24	0.00	0.00
1521	20420442           4	0.00	0.00
1522	37092528           4	0.00	0.00
1523	59669540           7	0.00	0.00
1524	3063248732         7	0.00	0.00
1525	3315420203         4	0.00	0.00
1526	378522669          3	0.00	0.00
1527	3356052532         22	0.00	0.00
1528	77268480           2	0.00	0.00
1529	22239753           4	0.00	0.00
1530	115784760          8	0.00	0.00
1531	18783289           5	0.00	0.00
1532	1375242079         7	0.00	0.00
1533	26168382           2	0.00	0.00
1534	49744959           2	0.00	0.00
1535	15617092           2	0.00	0.00
1536	593030215          6	0.00	0.00
1537	31190089           8	0.00	0.00
1538	112487498          7	0.00	0.00
1539	566336166          8	0.00	0.00
1540	159112272          2	0.00	0.00
1541	2965005496         2	0.00	0.00
1542	241081430          2	0.00	0.00
1543	28429403           13	0.00	0.00
1544	16350300           8	0.00	0.00
1545	3324525672         4	0.00	0.00
1546	478055530          2	0.00	0.00
1547	16358370           3	0.00	0.00
1548	147694099          6	0.00	0.00
1549	9481332            6	0.00	0.00
1550	2911485801         3	0.00	0.00
1551	242595690          10	0.00	0.00
1552	89107582           3	0.00	0.00
1553	31087743           2	0.00	0.00
1554	198265987          27	0.00	0.00
1555	16170178           4	0.00	0.00
1556	342101136          2	0.00	0.00
1557	2889268374         2	0.00	0.00
1558	1932024985         5	0.00	0.00
1559	2324176069         10	0.00	0.00
1560	3215682734         2	0.00	0.00
1561	194976944          54	0.00	0.00
1562	7302322            3	0.00	0.00
1563	14133108           9	0.00	0.00
1564	229641402          2	0.00	0.00
1565	23776445           2	0.00	0.00
1566	523975873          4	0.00	0.00
1567	859663554          3	0.00	0.00
1568	381885636          2	0.00	0.00
1569	1493671116         2	0.00	0.00
1570	97012940           2	0.00	0.00
1571	4182561314         4	0.00	0.00
1572	195816655          12	0.00	0.00
1573	29024169           2	0.00	0.00
1574	20999381           2	0.00	0.00
1575	21126297           2	0.00	0.00
1576	207856847          3	0.00	0.00
1577	4781866214         2	0.00	0.00
1578	9170162            29	0.00	0.00
1579	528606419          4	0.00	0.00
1580	296930551          3	0.00	0.00
1581	66383096           5	0.00	0.00
1582	3297160441         3	0.00	0.00
1583	3296599290         2	0.00	0.00
1584	3262905595         4	0.00	0.00
1585	16210474           3	0.00	0.00
1586	389082372          26	0.00	0.00
1587	2757831941         2	0.00	0.00
1588	64142600           4	0.00	0.00
1589	546209034          5	0.00	0.00
1590	111164684          2	0.00	0.00
1591	16723213           4	0.00	0.00
1592	1848950844         3	0.00	0.00
1593	9898542            6	0.00	0.00
1594	635608354          5	0.00	0.00
1595	2450492707         13	0.00	0.00
1596	27180523           2	0.00	0.00
1597	117214508          6	0.00	0.00
1598	2904665389         4	0.00	0.00
1599	19348786           2	0.00	0.00
1600	10333492           3	0.00	0.00
1601	3401329973         2	0.00	0.00
1602	3177024824         6	0.00	0.00
1603	2927197497         2	0.00	0.00
1604	519695675          3	0.00	0.00
1605	92200252           2	0.00	0.00
1606	18425738           2	0.00	0.00
1607	402152766          3	0.00	0.00
1608	145354047          12	0.00	0.00
1609	25861440           3	0.00	0.00
1610	2999889217         4	0.00	0.00
1611	543285814          2	0.00	0.00
1612	1228315974         3	0.00	0.00
1613	21445961           4	0.00	0.00
1614	2188082514         2	0.00	0.00
1615	50105685           6	0.00	0.00
1616	358776150          17	0.00	0.00
1617	14191961           4	0.00	0.00
1618	26071610           2	0.00	0.00
1619	130284900          3	0.00	0.00
1620	54295782           7	0.00	0.00
1621	2706079086         2	0.00	0.00
1622	3149286633         3	0.00	0.00
1623	3534196092         3	0.00	0.00
1624	3224882558         4	0.00	0.00
1625	3345194367         3	0.00	0.00
1626	38366595           5	0.00	0.00
1627	43606594           4	0.00	0.00
1628	14851470           2	0.00	0.00
1629	314457487          4	0.00	0.00
1630	277589392          16	0.00	0.00
1631	485904751          6	0.00	0.00
1632	3053260184         3	0.00	0.00
1633	3235404753         3	0.00	0.00
1634	570416368          3	0.00	0.00
1635	67787015           2	0.00	0.00
1636	440043420          5	0.00	0.00
1637	24718762           4	0.00	0.00
1638	1289166066         3	0.00	0.00
1639	14108573           5	0.00	0.00
1640	1490191            2	0.00	0.00
1641	3808402873         4	0.00	0.00
1642	2953342395         7	0.00	0.00
1643	15011270           10	0.00	0.00
1644	477937098          3	0.00	0.00
1645	14667213           2	0.00	0.00
1646	43634126           2	0.00	0.00
1647	361259597          5	0.00	0.00
1648	2284457426         6	0.00	0.00
1649	91688405           7	0.00	0.00
1650	70413785           4	0.00	0.00
1651	324558300          4	0.00	0.00
1652	348902650          3	0.00	0.00
1653	319503843          7	0.00	0.00
